552.15	-1.00
552.92	1.00
553.68	2.00
554.45	-1.00
555.22	3.00
555.99	5.00
556.75	-1.00
557.52	3.00
558.29	5.00
559.05	-1.00
559.82	2.00
560.58	2.00
561.35	0.00
562.12	-1.00
562.88	3.00
563.65	4.00
564.42	-5.00
565.18	3.00
565.95	4.00
566.71	1.00
567.48	1.00
568.24	2.00
569.01	2.00
569.78	-2.00
570.54	1.00
571.31	5.00
572.07	1.00
572.84	1.00
573.60	3.00
574.37	3.00
575.13	5.00
575.90	0.00
576.66	3.00
577.43	-1.00
578.19	0.00
578.96	3.00
579.72	1.00
580.49	-1.00
581.25	4.00
582.02	3.00
582.78	0.00
583.54	3.00
584.31	0.00
585.07	3.00
585.84	1.00
586.60	1.00
587.37	-1.00
588.13	3.00
588.89	0.00
589.66	0.00
590.42	0.00
591.18	4.00
591.95	2.00
592.71	2.00
593.47	5.00
594.24	2.00
595.00	3.00
595.76	7.00
596.53	1.00
597.29	-1.00
598.05	5.00
598.82	6.00
599.58	4.00
600.34	2.00
601.10	2.00
601.87	0.00
602.63	0.00
603.39	2.00
604.16	0.00
604.92	3.00
605.68	2.00
606.44	2.00
607.20	0.00
607.97	3.00
608.73	2.00
609.49	-1.00
610.25	0.00
611.01	-2.00
611.78	-3.00
612.54	1.00
613.30	2.00
614.06	4.00
614.82	0.00
615.58	4.00
616.34	4.00
617.11	0.00
617.87	1.00
618.63	1.00
619.39	0.00
620.15	3.00
620.91	4.00
621.67	1.00
622.43	0.00
623.19	4.00
623.95	3.00
624.72	0.00
625.48	4.00
626.24	5.00
627.00	1.00
627.76	1.00
628.52	2.00
629.28	1.00
630.04	3.00
630.80	3.00
631.56	4.00
632.32	2.00
633.08	2.00
633.84	3.00
634.60	4.00
635.36	-1.00
636.12	-1.00
636.87	4.00
637.63	2.00
638.39	0.00
639.15	3.00
639.91	3.00
640.67	2.00
641.43	1.00
642.19	7.00
642.95	3.00
643.71	1.00
644.47	3.00
645.22	2.00
645.98	0.00
646.74	4.00
647.50	2.00
648.26	3.00
649.02	3.00
649.77	3.00
650.53	0.00
651.29	1.00
652.05	4.00
652.81	1.00
653.56	3.00
654.32	6.00
655.08	4.00
655.84	2.00
656.60	6.00
657.35	2.00
658.11	-2.00
658.87	2.00
659.63	4.00
660.38	0.00
661.14	1.00
661.90	3.00
662.65	3.00
663.41	2.00
664.17	4.00
664.92	4.00
665.68	3.00
666.44	2.00
667.19	4.00
667.95	6.00
668.71	5.00
669.46	3.00
670.22	4.00
670.98	6.00
671.73	0.00
672.49	7.00
673.24	6.00
674.00	5.00
674.76	7.00
675.51	5.00
676.27	3.00
677.02	4.00
677.78	9.00
678.54	4.00
679.29	4.00
680.05	10.00
680.80	12.00
681.56	7.00
682.31	12.00
683.07	10.00
683.82	7.00
684.58	9.00
685.33	12.00
686.09	8.00
686.84	9.00
687.60	13.00
688.35	13.00
689.11	13.00
689.86	12.00
690.61	15.00
691.37	15.00
692.12	18.00
692.88	16.00
693.63	17.00
694.39	20.00
695.14	20.00
695.89	20.00
696.65	24.00
697.40	26.00
698.15	22.00
698.91	26.00
699.66	26.00
700.42	29.00
701.17	30.00
701.92	32.00
702.67	29.00
703.43	33.00
704.18	38.00
704.93	36.00
705.69	36.00
706.44	40.00
707.19	42.00
707.95	47.00
708.70	48.00
709.45	48.00
710.20	52.00
710.96	55.00
711.71	54.00
712.46	59.00
713.21	60.00
713.97	60.00
714.72	66.00
715.47	64.00
716.22	67.00
716.97	74.00
717.72	75.00
718.48	76.00
719.23	81.00
719.98	91.00
720.73	84.00
721.48	86.00
722.23	96.00
722.99	104.00
723.74	107.00
724.49	106.00
725.24	110.00
725.99	114.00
726.74	118.00
727.49	129.00
728.24	131.00
728.99	136.00
729.74	147.00
730.49	144.00
731.24	153.00
732.00	163.00
732.75	161.00
733.50	167.00
734.25	181.00
735.00	190.00
735.75	189.00
736.50	200.00
737.25	205.00
738.00	211.00
738.75	216.00
739.50	227.00
740.25	232.00
740.99	247.00
741.74	254.00
742.49	258.00
743.24	271.00
743.99	282.00
744.74	282.00
745.49	299.00
746.24	310.00
746.99	325.00
747.74	336.00
748.49	341.00
749.24	353.00
749.98	362.00
750.73	376.00
751.48	392.00
752.23	408.00
752.98	412.00
753.73	430.00
754.47	440.00
755.22	452.00
755.97	470.00
756.72	486.00
757.47	497.00
758.21	511.00
758.96	527.00
759.71	544.00
760.46	560.00
761.21	582.00
761.95	607.00
762.70	608.00
763.45	625.00
764.19	656.00
764.94	661.00
765.69	689.00
766.44	706.00
767.18	730.00
767.93	753.00
768.68	758.00
769.42	774.00
770.17	800.00
770.92	832.00
771.66	847.00
772.41	872.00
773.16	895.00
773.90	917.00
774.65	941.00
775.40	957.00
776.14	992.00
776.89	1013.00
777.63	1043.00
778.38	1059.00
779.12	1111.00
779.87	1102.00
780.62	1135.00
781.36	1170.00
782.11	1186.00
782.85	1211.00
783.60	1234.00
784.34	1263.00
785.09	1291.00
785.83	1328.00
786.58	1332.00
787.32	1382.00
788.07	1409.00
788.81	1431.00
789.56	1449.00
790.30	1479.00
791.05	1511.00
791.79	1554.00
792.54	1555.00
793.28	1590.00
794.03	1629.00
794.77	1668.00
795.51	1689.00
796.26	1705.00
797.00	1753.00
797.75	1778.00
798.49	1795.00
799.23	1833.00
799.98	1855.00
800.72	1878.00
801.46	1912.00
802.21	1950.00
802.95	1987.00
803.69	1995.00
804.44	2039.00
805.18	2054.00
805.92	2095.00
806.67	2134.00
807.41	2131.00
808.15	2188.00
808.90	2195.00
809.64	2261.00
810.38	2269.00
811.12	2287.00
811.87	2311.00
812.61	2341.00
813.35	2369.00
814.09	2398.00
814.84	2445.00
815.58	2446.00
816.32	2481.00
817.06	2497.00
817.80	2528.00
818.55	2578.00
819.29	2582.00
820.03	2602.00
820.77	2647.00
821.51	2653.00
822.25	2671.00
823.00	2696.00
823.74	2738.00
824.48	2771.00
825.22	2797.00
825.96	2787.00
826.70	2816.00
827.44	2848.00
828.18	2870.00
828.92	2887.00
829.66	2909.00
830.41	2910.00
831.15	2949.00
831.89	2973.00
832.63	2996.00
833.37	3016.00
834.11	3049.00
834.85	3041.00
835.59	3041.00
836.33	3107.00
837.07	3110.00
837.81	3115.00
838.55	3115.00
839.29	3139.00
840.03	3145.00
840.77	3163.00
841.51	3156.00
842.25	3183.00
842.99	3204.00
843.72	3244.00
844.46	3228.00
845.20	3214.00
845.94	3252.00
846.68	3271.00
847.42	3261.00
848.16	3240.00
848.90	3252.00
849.64	3266.00
850.37	3278.00
851.11	3282.00
851.85	3303.00
852.59	3306.00
853.33	3320.00
854.07	3288.00
854.80	3289.00
855.54	3292.00
856.28	3304.00
857.02	3277.00
857.76	3281.00
858.49	3272.00
859.23	3260.00
859.97	3270.00
860.71	3282.00
861.44	3293.00
862.18	3312.00
862.92	3269.00
863.66	3246.00
864.39	3223.00
865.13	3232.00
865.87	3223.00
866.60	3216.00
867.34	3242.00
868.08	3238.00
868.82	3199.00
869.55	3201.00
870.29	3158.00
871.02	3125.00
871.76	3144.00
872.50	3139.00
873.23	3119.00
873.97	3097.00
874.71	3027.00
875.44	3025.00
876.18	3004.00
876.91	2991.00
877.65	2987.00
878.39	3003.00
879.12	2985.00
879.86	2952.00
880.59	2904.00
881.33	2872.00
882.06	2892.00
882.80	2865.00
883.53	2844.00
884.27	2834.00
885.00	2803.00
885.74	2768.00
886.47	2738.00
887.21	2708.00
887.94	2674.00
888.68	2675.00
889.41	2652.00
890.15	2630.00
890.88	2589.00
891.62	2537.00
892.35	2514.00
893.08	2495.00
893.82	2475.00
894.55	2441.00
895.29	2454.00
896.02	2413.00
896.75	2363.00
897.49	2327.00
898.22	2274.00
898.95	2272.00
899.69	2245.00
900.42	2200.00
901.15	2206.00
901.89	2165.00
902.62	2114.00
903.35	2087.00
904.09	2046.00
904.82	2017.00
905.55	2000.00
906.29	1945.00
907.02	1938.00
907.75	1895.00
908.48	1865.00
909.22	1822.00
909.95	1806.00
910.68	1754.00
911.41	1711.00
912.15	1711.00
912.88	1682.00
913.61	1679.00
914.34	1624.00
915.07	1606.00
915.81	1574.00
916.54	1553.00
917.27	1523.00
918.00	1510.00
918.73	1490.00
919.46	1486.00
920.19	1449.00
920.93	1431.00
921.66	1404.00
922.39	1383.00
923.12	1341.00
923.85	1324.00
924.58	1292.00
925.31	1279.00
926.04	1254.00
926.77	1243.00
927.50	1228.00
928.23	1205.00
928.96	1168.00
929.69	1144.00
930.42	1125.00
931.15	1128.00
931.89	1098.00
932.62	1079.00
933.34	1064.00
934.07	1039.00
934.80	1022.00
935.53	1013.00
936.26	989.00
936.99	975.00
937.72	968.00
938.45	950.00
939.18	936.00
939.91	928.00
940.64	910.00
941.37	893.00
942.10	870.00
942.83	853.00
943.56	838.00
944.28	823.00
945.01	806.00
945.74	791.00
946.47	781.00
947.20	763.00
947.93	746.00
948.66	725.00
949.38	722.00
950.11	695.00
950.84	679.00
951.57	675.00
952.30	656.00
953.02	651.00
953.75	635.00
954.48	614.00
955.21	598.00
955.93	580.00
956.66	574.00
957.39	563.00
958.12	550.00
958.84	540.00
959.57	524.00
960.30	516.00
961.02	504.00
961.75	491.00
962.48	480.00
963.20	454.00
963.93	449.00
964.66	439.00
965.38	428.00
966.11	419.00
966.84	408.00
967.56	400.00
968.29	394.00
969.02	370.00
969.74	368.00
970.47	350.00
971.19	347.00
971.92	336.00
972.64	326.00
973.37	320.00
974.10	304.00
974.82	296.00
975.55	297.00
976.27	289.00
977.00	277.00
977.72	264.00
978.45	263.00
979.17	256.00
979.90	242.00
980.62	244.00
981.35	238.00
982.07	228.00
982.80	221.00
983.52	214.00
984.24	212.00
984.97	203.00
985.69	200.00
986.42	189.00
987.14	189.00
987.87	179.00
988.59	177.00
989.31	171.00
990.04	169.00
990.76	166.00
991.48	152.00
992.21	148.00
992.93	147.00
993.65	140.00
994.38	146.00
995.10	136.00
995.82	134.00
996.55	133.00
997.27	123.00
997.99	121.00
998.72	118.00
999.44	113.00
1000.16	112.00
1000.88	106.00
1001.61	101.00
1002.33	104.00
1003.05	100.00
1003.77	94.00
1004.50	94.00
1005.22	88.00
1005.94	87.00
1006.66	88.00
1007.38	84.00
1008.11	82.00
1008.83	78.00
1009.55	75.00
1010.27	73.00
1010.99	65.00
1011.71	67.00
1012.43	68.00
1013.16	61.00
1013.88	63.00
1014.60	63.00
1015.32	58.00
1016.04	56.00
1016.76	57.00
1017.48	51.00
1018.20	51.00
1018.92	48.00
1019.64	49.00
1020.36	50.00
1021.08	43.00
1021.80	44.00
1022.52	40.00
1023.24	36.00
1023.96	40.00
1024.68	39.00
1025.40	35.00
1026.12	35.00
1026.84	36.00
1027.56	34.00
1028.28	28.00
1029.00	30.00
1029.72	31.00
1030.44	27.00
1031.16	30.00
1031.88	30.00
1032.60	28.00
1033.32	25.00
1034.04	26.00
1034.76	27.00
1035.47	23.00
1036.19	20.00
1036.91	23.00
1037.63	21.00
1038.35	17.00
1039.07	22.00
1039.79	21.00
1040.50	14.00
1041.22	15.00
1041.94	17.00
1042.66	15.00
1043.38	11.00
1044.09	16.00
1044.81	16.00
1045.53	11.00
1046.25	11.00
1046.96	13.00
1047.68	16.00
1048.40	12.00
1049.12	13.00
1049.83	9.00
1050.55	10.00
1051.27	9.00
1051.98	12.00
1052.70	11.00
1053.42	11.00
1054.13	8.00
1054.85	8.00
1055.57	8.00
1056.28	9.00
1057.00	6.00
1057.72	11.00
1058.43	10.00
1059.15	8.00
1059.86	8.00
1060.58	10.00
1061.30	8.00
1062.01	5.00
1062.73	6.00
1063.44	8.00
1064.16	6.00
1064.87	5.00
1065.59	7.00
1066.30	5.00
1067.02	4.00
1067.73	4.00
1068.45	5.00
1069.16	2.00
1069.88	5.00
1070.59	3.00
1071.31	6.00
1072.02	4.00
1072.74	3.00
1073.45	7.00
1074.17	10.00
1074.88	2.00
1075.59	7.00
1076.31	5.00
1077.02	5.00
1077.74	4.00
1078.45	7.00
1079.16	4.00
1079.88	2.00
1080.59	5.00
1081.31	4.00
1082.02	2.00
1082.73	7.00
1083.45	7.00
1084.16	2.00
1084.87	3.00
1085.58	6.00
1086.30	2.00
1087.01	2.00
1087.72	4.00
1088.44	5.00
1089.15	3.00
1089.86	6.00
1090.57	7.00
1091.29	0.00
1092.00	4.00
1092.71	6.00
1093.42	7.00
1094.13	2.00
1094.85	5.00
1095.56	6.00
1096.27	7.00
1096.98	3.00
1097.69	3.00
1098.41	9.00
1099.12	6.00
1099.83	2.00
1100.54	7.00
1101.25	7.00
1101.96	6.00
1102.67	5.00
1103.38	5.00
1104.09	1.00
1104.81	5.00
1105.52	6.00
1106.23	4.00
1106.94	2.00
1107.65	9.00
1108.36	3.00
1109.07	5.00
1109.78	6.00
1110.49	5.00
1111.20	3.00
1111.91	8.00
1112.62	9.00
1113.33	-1.00
1114.04	4.00
1114.75	9.00
1115.46	4.00
1116.17	3.00
1116.88	2.00
1117.59	1.00
1118.30	-4.00
1119.00	3.00
1119.71	5.00
1120.42	-2.00
1121.13	1.00
1121.84	2.00
1122.55	2.00
1123.26	6.00
1123.97	7.00
1124.68	5.00
1125.38	5.00
1126.09	2.00
1126.80	4.00
1127.51	-1.00
1128.22	-1.00
1128.92	-1.00
1129.63	-1.00
