1500	-4,74076E-4
1499	-4,76661E-4
1498	-5,70669E-4
1497	-4,73507E-4
1496	-5,73875E-4
1495	-5,61466E-4
1494	-5,42283E-4
1493	-5,90678E-4
1492	-6,78976E-4
1491	-6,63985E-4
1490	-6,75771E-4
1489	-6,18855E-4
1488	-6,53801E-4
1487	-7,13711E-4
1486	-8,07667E-4
1485	-7,37279E-4
1484	-6,68999E-4
1483	-5,72582E-4
1482	-4,10306E-4
1481	-3,73374E-4
1480	-3,5351E-4
1479	-4,24116E-4
1478	-4,50751E-4
1477	-4,55406E-4
1476	-4,72679E-4
1475	-4,83126E-4
1474	-5,31217E-4
1473	-4,75679E-4
1472	-5,32924E-4
1471	-5,75633E-4
1470	-6,32606E-4
1469	-6,6657E-4
1468	-6,50958E-4
1467	-6,23404E-4
1466	-5,9864E-4
1465	-6,02725E-4
1464	-6,41653E-4
1463	-6,36122E-4
1462	-5,16635E-4
1461	-4,47286E-4
1460	-4,44804E-4
1459	-4,68077E-4
1458	-4,73403E-4
1457	-6,10428E-4
1456	-6,75978E-4
1455	-7,24151E-4
1454	-7,37331E-4
1453	-7,87358E-4
1452	-7,64051E-4
1451	-9,06047E-4
1450	-8,1082E-4
1449	-7,34953E-4
1448	-6,59074E-4
1447	-6,62227E-4
1446	-7,03735E-4
1445	-8,15729E-4
1444	-8,92872E-4
1443	-8,91684E-4
1442	-8,69467E-4
1441	-7,58159E-4
1440	-5,92953E-4
1439	-4,85246E-4
1438	-4,65025E-4
1437	-4,68232E-4
1436	-6,3545E-4
1435	-6,20509E-4
1434	-5,86852E-4
1433	-5,3432E-4
1432	-4,53751E-4
1431	-5,21548E-4
1430	-5,77494E-4
1429	-6,83214E-4
1428	-7,48908E-4
1427	-8,26942E-4
1426	-8,73807E-4
1425	-0,00104
1424	-0,0012
1423	-0,00125
1422	-0,00139
1421	-0,00155
1420	-0,00184
1419	-0,00204
1418	-0,00224
1417	-0,00231
1416	-0,00243
1415	-0,0025
1414	-0,00259
1413	-0,0026
1412	-0,00277
1411	-0,00274
1410	-0,00295
1409	-0,00277
1408	-0,00294
1407	-0,00317
1406	-0,00335
1405	-0,0037
1404	-0,00341
1403	-0,00363
1402	-0,00367
1401	-0,00388
1400	-0,00379
1399	-0,00391
1398	-0,00387
1397	-0,00369
1396	-0,00389
1395	-0,00391
1394	-0,00407
1393	-0,00383
1392	-0,00419
1391	-0,00418
1390	-0,00428
1389	-0,00443
1388	-0,00468
1387	-0,00512
1386	-0,00532
1385	-0,00546
1384	-0,00552
1383	-0,00508
1382	-0,00507
1381	-0,00458
1380	-0,00373
1379	-0,00319
1378	-0,00278
1377	-0,00237
1376	-0,00205
1375	-0,00192
1374	-0,0017
1373	-0,00144
1372	-0,00136
1371	-0,00133
1370	-0,00134
1369	-0,00134
1368	-0,00129
1367	-0,00115
1366	-0,0012
1365	-0,00112
1364	-9,0212E-4
1363	-8,43167E-4
1362	-4,90779E-4
1361	-2,74356E-4
1360	-3,18281E-4
1359	-3,8165E-4
1358	-2,12627E-4
1357	-2,7208E-4
1356	-3,57286E-4
1355	-3,54803E-4
1354	-3,34163E-4
1353	-4,46148E-4
1352	-3,97789E-4
1351	-4,22461E-4
1350	-4,69576E-4
1349	-4,71076E-4
1348	-4,42011E-4
1347	-3,8853E-4
1346	-3,72081E-4
1345	-3,45492E-4
1344	-3,67167E-4
1343	-2,68613E-4
1342	-2,58834E-4
1341	-3,02502E-4
1340	-2,77564E-4
1339	-2,41656E-4
1338	-2,61163E-4
1337	-2,29858E-4
1336	-2,07245E-4
1335	-2,10816E-4
1334	-2,66078E-4
1333	-2,49573E-4
1332	-2,35861E-4
1331	-2,16922E-4
1330	-1,92445E-4
1329	-1,9555E-4
1328	-2,03209E-4
1327	-2,1361E-4
1326	-1,90531E-4
1325	-1,76713E-4
1324	-1,66311E-4
1323	-1,55236E-4
1322	-1,58497E-4
1321	-1,54926E-4
1320	-1,62585E-4
1319	-1,37329E-4
1318	-1,71952E-4
1317	-1,79197E-4
1316	-1,60774E-4
1315	-2,07245E-4
1314	-1,93894E-4
1313	-1,65949E-4
1312	-1,81164E-4
1311	-1,61498E-4
1310	-1,75213E-4
